taskid,energy,Gnorm,a,b,c,alpha,beta,gamma,V,Static_xx,Static_yy,Static_zz,ε0,HighFreq_xx,HighFreq_yy,HighFreq_zz,ε∞,Bulk0,Shear0,Young0,C11,C12,C44,V_La_avg,V_Ce_avg,V_O_avg,Weight,Wi
313,-16775.98951096,0.00004186,19.497673,20.137813,19.047362,90.084165,89.902191,89.955137,7478.744422,6.756394,22.72055,22.63343,21.93071,22.42823,4.15284,4.16087,4.16834,4.160683333333334,157.06515,68.77653,173.94923,247.2994,107.6048,74.5315,-29.51615489999999,-40.073833758333336,21.533369893939394,1.9512226754735872e-76,1.9512222314459827e-76
3130,-16773.23280867,0.00000034,19.444437,20.161618,19.045562,90.193746,90.138277,90.195270,7466.348685,6.767611,23.20439,22.89174,22.67214,22.92275666666667,4.14198,4.16563,4.14027,4.1492933333333335,158.88295,67.92730,170.96927,244.5036,110.2535,77.3311,-29.65590861666668,0,0,9.544355759063548e-123,9.544353587113889e-123
3131,-16771.87446046,0.00000013,19.420752,20.198206,19.059357,90.140956,89.844747,90.184003,7476.217964,6.758678,23.37012,23.37099,23.06285,23.26798666666667,4.15918,4.13031,4.13902,4.142836666666667,153.85847,66.89873,172.01930,245.8235,106.4709,74.8944,0,-40.087926125,0,1.4471082834274698e-145,1.447107954118041e-145
3132,-16773.85601602,0.00000000,19.402249,20.265033,19.023124,89.697207,89.897885,89.970469,7479.532012,6.755683,23.88216,23.26944,24.89576,24.015786666666667,4.15787,4.12292,4.10247,4.127753333333334,148.37956,66.95580,172.26523,244.7881,104.8869,75.0688,-29.55022271666666,0,21.52063691212122,2.8129972690864674e-112,2.81299662895018e-112
3133,-16770.19958764,0.00005270,19.460840,20.197995,19.038613,89.986113,89.767528,90.431069,7483.232549,6.752342,23.72574,23.49999,23.92251,23.71608,4.11405,4.08651,4.12368,4.10808,146.50962,67.03096,163.01499,226.7771,99.4629,74.9435,-29.60780406666667,-40.04197885833332,21.53372390606061,1.0565158691583568e-173,1.0565156287336136e-173
3134,-16774.85228399,0.00004385,19.394859,20.270782,18.998927,89.737466,89.887274,90.064628,7469.310622,6.764928,22.30952,22.90890,23.07314,22.76385333333333,4.13489,4.12920,4.14650,4.136863333333333,159.58845,68.48893,170.65167,246.6476,110.6357,76.8409,-29.502055449999993,0,21.524087566666655,1.533679398057987e-95,1.5336790490481084e-95
3135,-16773.09460676,0.00005250,19.446912,20.196146,19.027805,90.158832,89.938202,90.048773,7473.185431,6.761420,22.39700,22.06437,22.87414,22.44517,4.09160,4.11226,4.10934,4.104399999999999,155.32247,66.33759,172.34423,246.1582,107.3876,77.4446,-29.596034633333325,-40.03555366666664,0,4.550474814735256e-125,4.5504737792120135e-125
3136,-16774.48169110,0.00000002,19.435440,20.229039,19.045270,89.894787,90.287557,89.624497,7487.575463,6.748426,22.87161,22.66170,21.89011,22.474473333333332,4.11610,4.11794,4.12315,4.119063333333333,157.84681,68.23223,176.37933,250.5591,109.8249,76.1655,-29.61380251666668,0,0,9.121117313594024e-102,9.121115237958104e-102
3137,-16773.56787081,0.00000001,19.374575,20.227402,19.072871,89.900787,89.926192,89.789850,7474.539442,6.760195,23.60686,23.63301,22.92452,23.38813,4.11190,4.15708,4.14449,4.137823333333333,156.19900,67.47094,170.72009,243.4295,107.9718,75.4980,0,0,21.53444623636363,4.060157042748384e-117,4.060156118803707e-117
3138,-16772.16055361,0.00001610,19.459903,20.183858,19.060450,90.119094,90.218013,90.116530,7486.400160,6.749485,23.00546,22.76379,22.71580,22.82835,4.12634,4.08608,4.12786,4.113426666666666,152.14990,66.63347,167.50072,236.5379,107.2314,74.5315,-29.579877133333337,-40.041887499999994,21.536935406060618,9.260926071187254e-141,9.260923963735925e-141
3139,-16772.46106908,0.00000217,19.479504,20.149803,19.069494,90.230524,89.854201,90.168076,7484.815434,6.750914,22.75689,22.26361,22.26600,22.42883333333333,4.13778,4.06301,4.15512,4.118636666666667,152.56637,66.23057,167.26427,240.9077,105.2607,74.5703,-29.606152216666672,-40.04317078333333,21.53234272121213,1.0353617523206933e-135,1.0353615167098609e-135
314,-16775.24965274,0.00000049,19.418075,20.275360,19.054596,89.922249,90.282854,89.565983,7501.641872,6.735772,21.95772,22.69617,22.67879,22.444226666666665,4.11446,4.10093,4.11865,4.111346666666666,151.37992,66.70186,171.61607,243.1999,107.3756,74.6142,0,-40.057084266666656,21.563046024242425,7.265002638237544e-89,7.265000984986094e-89
3140,-16770.33994711,0.00000003,19.426859,20.218261,19.053830,89.849634,89.910378,90.209834,7483.826913,6.751806,23.52868,24.15234,24.96834,24.216453333333334,4.09825,4.12935,4.12236,4.116653333333333,153.50910,64.96095,162.67312,237.6767,105.7064,74.2031,-29.61678013333334,-40.03627880000002,21.53744614545456,2.408858786814479e-171,2.4088582386454717e-171
3141,-16772.62017352,0.00005131,19.432183,20.215526,19.012646,90.085292,89.891816,89.989721,7468.750282,6.765435,23.65776,23.37441,23.46374,23.49863666666667,4.12456,4.15478,4.13931,4.13955,154.41402,67.07208,173.48267,246.8361,106.2593,76.2439,-29.599624316666667,-40.03555366666664,21.52919926363637,4.874488729021464e-133,4.874487619764391e-133
3142,-16773.80863323,0.00000018,19.455385,20.199437,19.063244,90.261327,89.922918,90.047133,7491.535800,6.744858,23.33355,22.66637,22.27290,22.757606666666664,4.13133,4.11429,4.08697,4.1108633333333335,154.23258,66.72337,169.82384,242.5717,106.7694,73.5247,-29.65590861666668,0,0,4.4995954874229895e-113,4.499594463478039e-113
3143,-16772.35733339,0.00000392,19.454641,20.266597,19.033477,90.183874,90.232112,90.312811,7504.294457,6.733391,22.35294,23.50049,22.64569,22.83304,4.08769,4.12456,4.12324,4.11183,150.71895,65.83776,168.08508,234.9596,103.0167,71.9410,0,-40.057084266666656,21.563046024242425,1.872445672322457e-137,1.872445246221645e-137
3144,-16773.80764492,0.00005791,19.373427,20.292120,19.066774,89.917460,90.157794,89.816770,7495.606082,6.741196,21.93713,22.95398,22.29359,22.394899999999996,4.14400,4.10810,4.13144,4.127846666666667,154.23183,68.09739,175.65505,247.2294,106.2195,79.4351,-29.61678013333334,-40.03627880000002,0,4.3308246031057076e-113,4.330823617566897e-113
3145,-16772.61133429,0.00000002,19.382118,20.245076,19.037107,89.818019,89.853882,90.111342,7469.941128,6.764357,24.72727,25.20755,26.54966,25.49482666666667,4.15978,4.15875,4.15249,4.157006666666667,147.49456,64.75532,168.22338,245.1467,104.7988,73.4828,0,-40.03832155833333,21.52063691212122,3.4628728235266605e-133,3.4628720355022367e-133
3146,-16768.80764946,0.00000008,19.464634,20.205312,19.021431,90.299030,89.999224,89.906844,7480.807750,6.754531,23.01951,25.24258,23.21289,23.824993333333335,4.09433,4.10801,4.10952,4.103953333333333,149.67046,66.77858,163.72274,229.4201,100.9055,73.5989,-29.55022271666666,0,21.52063691212122,4.368615023743722e-197,4.368614029605181e-197
3147,-16775.62897879,0.00000037,19.421380,20.256247,19.043335,89.669748,90.414258,89.982270,7491.408597,6.744973,23.15320,23.61639,23.97781,23.582466666666665,4.08678,4.10062,4.12917,4.105523333333333,148.26175,65.56320,158.75885,229.4079,102.7467,75.5126,-29.6160042,-40.03832155833333,0,1.7125093423003126e-82,1.7125089525952162e-82
3148,-16774.04102537,0.00008261,19.422550,20.156911,19.069309,90.126931,89.732854,90.035011,7465.507135,6.768374,24.22867,24.32938,24.30771,24.288586666666664,4.19150,4.17726,4.16512,4.17796,153.60273,67.65429,177.30708,249.2183,104.6736,71.6617,-29.55022271666666,0,21.52063691212122,3.6073609352436256e-109,3.607360114338941e-109
3149,-16772.57404417,0.00000014,19.462144,20.153072,19.059511,90.172232,90.195751,89.728856,7475.398466,6.759419,23.79994,23.17043,22.71199,23.227453333333333,4.10169,4.14069,4.12169,4.121356666666667,152.32484,66.18823,165.79016,237.0171,105.0894,74.5979,-29.534699049999997,-40.09080061666667,0,8.184461266932374e-134,8.184459404445444e-134
315,-16773.63815525,0.00003603,19.436317,20.239833,18.974072,89.847807,89.895422,90.226371,7464.071129,6.769676,22.36650,21.03013,20.91785,21.43816,4.12133,4.10409,4.15596,4.127126666666666,159.60599,67.94945,167.96933,242.6337,109.1296,76.9483,-29.553765349999995,-40.054239183333316,0,6.155586760736285e-116,6.155585359947703e-116
3150,-16771.34380298,0.00000025,19.503772,20.213050,18.972002,90.109480,90.025771,90.090626,7479.322414,6.755872,23.11420,23.03587,23.08995,23.080006666666666,4.12737,4.11787,4.13603,4.12709,155.88113,68.02514,175.46488,248.5804,107.2818,76.2944,-29.65590861666668,-40.036438600000004,21.52426544545455,1.7613583566867663e-154,1.7613579558654034e-154
3151,-16773.59874028,0.00002512,19.391674,20.163148,19.094253,89.939102,90.071923,90.038464,7465.787595,6.768120,23.33383,23.83422,23.41238,23.526809999999998,4.16689,4.14180,4.16169,4.156793333333334,156.37541,67.54948,173.36101,248.8368,108.5027,74.9051,0,-40.03832155833333,21.525322721212127,1.340068823860325e-116,1.3400685189092002e-116
3152,-16773.26376731,0.00004126,19.466443,20.204294,19.027250,90.095007,89.846253,90.054087,7483.485928,6.752114,23.24485,22.94392,24.81693,23.668566666666663,4.15205,4.16622,4.15649,4.158253333333334,152.84475,66.78335,163.51392,235.1720,106.0019,76.2033,0,-40.03832155833333,21.539389633333336,3.1610319153277554e-122,3.161031195991389e-122
3153,-16771.00554060,0.00000000,19.455071,20.163312,19.054681,89.970463,89.793712,90.212577,7474.643864,6.760101,23.23966,22.81459,23.48193,23.178726666666666,4.13574,4.16127,4.13228,4.143096666666667,156.33500,67.75798,168.19389,243.0392,108.2672,75.9427,0,-40.0799145,21.551761893939382,3.658388686843297e-160,3.6583878543265446e-160
3154,-16774.84326707,0.00001591,19.445300,20.240264,19.019492,89.965031,89.948340,90.281182,7485.559308,6.750243,22.56617,22.83041,23.44533,22.947303333333334,4.14128,4.11493,4.08917,4.115126666666666,155.12429,67.23519,169.39062,242.2104,107.9346,76.2690,-29.628444166666664,0,21.543438366666663,1.082074081460089e-95,1.0820738352192226e-95
3155,-16771.80090661,0.00000002,19.413952,20.230853,19.058408,89.895556,89.993418,89.868262,7485.363654,6.750420,23.02892,24.29520,23.18871,23.50427666666667,4.08881,4.09208,4.09460,4.09183,151.86225,65.66174,158.89861,234.9004,103.7831,72.8636,-29.55022271666666,-40.03832155833333,21.52063691212122,8.411060055439467e-147,8.41105814138686e-147
3156,-16770.12565506,0.00000002,19.419818,20.198107,19.083861,90.122195,90.161306,89.785124,7485.422540,6.750367,23.33754,21.99791,22.49480,22.610083333333336,4.10334,4.11535,4.07426,4.097650000000001,151.25402,66.13701,170.96927,243.2978,108.0371,75.1052,-29.65590861666668,0,0,6.051504284634651e-175,6.051502907531471e-175
3157,-16770.67985112,0.00001429,19.425931,20.224471,19.059036,89.981877,90.330302,89.886219,7487.758835,6.748260,23.35953,22.22352,22.72368,22.76891,4.11163,4.06347,4.11779,4.09763,154.28441,66.94592,169.48881,239.6996,106.3209,73.3949,0,-40.036438600000004,21.506898578947368,1.2357977221603514e-165,1.2357974409375524e-165
3159,-16773.37668847,0.00000000,19.450733,20.139696,19.104869,90.337740,89.898403,89.815055,7483.804755,6.751826,23.67396,22.93718,24.49347,23.70153666666667,4.15804,4.11907,4.10265,4.126586666666667,146.79233,64.13295,164.67167,236.7773,103.9282,71.2616,-29.586173466666658,0,21.50590176363638,2.493566052715974e-120,2.493565485270661e-120
316,-16772.86628586,0.00000056,19.446307,20.185229,19.044133,90.168507,89.935366,90.028437,7475.320601,6.759489,23.08860,23.01094,24.72383,23.607790000000005,4.11357,4.08161,4.10608,4.100420000000001,149.46268,65.59324,161.35619,229.2391,100.4767,76.4684,0,-40.03832155833333,21.52063691212122,6.644073243688409e-129,6.644071731737998e-129
3160,-16770.71363575,0.00006373,19.487435,20.185275,19.028695,90.086222,90.140856,90.025851,7485.080940,6.750675,23.69162,22.62199,22.70776,23.00712333333333,4.13520,4.10603,4.11982,4.120349999999999,154.23311,66.40133,166.33108,240.0645,108.0206,75.5619,-29.60983443333333,-40.07344211666666,21.545450784848484,4.565666599056873e-165,4.56566556007653e-165
3161,-16773.48890628,0.00002797,19.425428,20.198389,19.069754,89.885500,90.181414,90.127647,7482.182162,6.753290,23.26719,23.32309,24.65400,23.748093333333333,4.13198,4.16647,4.13509,4.144513333333333,152.59811,65.86417,167.29418,239.6006,104.9481,74.1329,0,-40.06440382499998,0,1.9142431997217067e-118,1.9142427641092913e-118
3162,-16772.92126970,0.00000051,19.405523,20.257795,19.069643,89.864967,89.914514,89.962867,7496.495809,6.740396,22.98226,23.51301,22.77165,23.088973333333332,4.10825,4.07857,4.11130,4.099373333333333,148.87124,67.13474,171.92613,242.8770,104.5697,74.5461,-29.600343266666663,-40.044547033333316,0,5.573426386439388e-128,5.57342511812942e-128
3163,-16773.45181778,0.00000090,19.414840,20.150363,19.112886,89.835159,90.089789,89.700426,7477.125442,6.757857,22.73506,22.46449,23.19521,22.798253333333335,4.16880,4.15406,4.10794,4.1436,155.86819,66.85003,167.27463,244.5305,110.8710,76.0119,-29.552811733333332,-40.067351766666675,0,4.5597153895288324e-119,4.55971435190277e-119
3164,-16772.63317548,0.00000017,19.434758,20.260281,19.000204,89.961880,90.039988,90.325592,7481.275375,6.754109,23.43887,22.06925,23.18179,22.896636666666666,4.11926,4.08235,4.12307,4.108226666666666,150.15930,63.46713,161.73788,239.3813,104.4888,68.8724,-29.605983166666668,-40.053181191666674,21.538364209090922,8.06032187814547e-133,8.060320043908169e-133
3165,-16775.54961586,0.00000003,19.479077,20.178720,19.018430,90.294356,90.019257,89.926163,7475.333124,6.759478,23.71071,22.38910,21.65190,22.583903333333335,4.13578,4.11934,4.12131,4.125476666666667,154.85769,68.05369,168.47886,236.6251,104.5911,76.0052,-29.586034283333333,0,0,7.950499323270798e-84,7.950497514025131e-84
3166,-16774.90969464,0.00001914,19.423918,20.179972,19.072330,89.892139,90.077475,90.054716,7475.836043,6.759023,22.53788,23.74390,23.35714,23.212973333333334,4.12730,4.11108,4.17590,4.138093333333333,155.86492,68.94753,168.27429,243.6553,111.4589,76.5673,-29.55172546666666,-40.06163405833333,0,1.4131590863687606e-94,1.4131587647849393e-94
3167,-16774.90047894,0.00000016,19.471103,20.197222,19.036536,89.800299,90.025189,90.021094,7486.302935,6.749573,22.24220,22.52103,22.15103,22.304753333333334,4.12579,4.09825,4.14233,4.122123333333334,152.91259,67.61593,174.49410,250.0342,105.3768,73.8296,0,0,21.51680580909091,9.894050192829868e-95,9.894047941302421e-95
3168,-16773.96643519,0.00000060,19.391330,20.212134,19.086672,89.621643,89.925884,90.104944,7480.651428,6.754672,21.87508,22.22445,22.40161,22.167046666666668,4.13771,4.11842,4.16204,4.13939,154.98207,67.48192,174.54368,250.0842,108.1859,76.5727,-29.5870822,-40.05746537500001,21.528475963636353,2.0143258428759992e-110,2.0143253844883995e-110
3169,-16772.41032952,0.00004229,19.383353,20.265521,19.037071,90.142746,89.957805,90.301369,7477.894241,6.757163,22.33945,24.41673,22.81125,23.189143333333334,4.13660,4.12462,4.12069,4.127303333333333,152.34426,66.66042,171.59106,246.7268,107.2259,74.6345,0,-40.03267268333332,0,1.454470862561779e-136,1.4544705315768938e-136
317,-16776.46371078,0.00018683,19.443431,20.237202,19.010818,90.071402,90.043794,89.816014,7480.342179,6.754951,22.78758,22.63847,22.70764,22.71123,4.13614,4.17759,4.16860,4.160776666666666,155.60232,67.99849,170.91875,241.9809,105.3460,76.5586,-29.55172546666666,-40.06163405833333,0,1.8051495832795725e-68,1.8051491724929128e-68
3170,-16774.06905846,0.00002223,19.410118,20.204169,19.053253,90.120404,90.011480,89.904402,7471.997733,6.762495,22.16021,23.08550,22.42953,22.558413333333334,4.12905,4.15129,4.13349,4.137943333333333,154.74877,66.65743,165.86817,238.3142,108.7525,77.4918,-29.600343266666663,-40.044547033333316,0,1.0669026228413502e-108,1.0669023800529581e-108
3171,-16771.80081115,0.00034619,19.433934,20.233169,19.028857,89.624124,90.053546,90.008009,7482.173792,6.753298,23.78089,24.07322,22.92043,23.591513333333335,4.10171,4.12387,4.09813,4.107903333333334,155.08376,66.38831,171.42839,245.8045,104.3827,73.6142,-29.606152216666672,-40.04317078333333,21.532810372727276,8.380059002958255e-147,8.380057095960365e-147
3172,-16775.41248743,0.00004437,19.468526,20.210052,18.988265,90.130969,89.959261,90.119221,7471.083798,6.763322,22.96146,22.12642,24.11741,23.068429999999996,4.13959,4.12432,4.18301,4.148973333333333,153.75665,66.69236,167.39138,240.5686,102.9647,74.8731,0,-40.06551783333335,0,3.951283321158411e-86,3.951282421989449e-86
3173,-16773.37260438,0.00002128,19.390849,20.250295,19.031725,89.937806,90.195101,89.689627,7473.037519,6.761554,23.04875,22.89886,22.49570,22.814436666666666,4.16419,4.12109,4.17091,4.152063333333333,156.12962,68.02237,174.64576,251.5634,108.5412,75.5618,0,0,21.523608484848502,2.1291741486371473e-120,2.1291736641142332e-120
3174,-16768.09869293,0.00000018,19.448300,20.201224,19.046286,90.165056,89.945687,89.948353,7482.856702,6.752681,24.07965,23.32721,23.50400,23.636953333333334,4.11089,4.13765,4.11193,4.1201566666666665,155.53050,65.51934,163.42662,239.0046,110.2413,74.5690,-29.610106599999995,0,21.54275065151515,5.375244962745998e-209,5.375243739534944e-209
3175,-16776.29389328,0.00000023,19.465020,20.164709,19.026990,90.100109,89.968558,89.710369,7468.108701,6.766017,23.47510,22.31617,21.80632,22.532529999999998,4.15347,4.12967,4.16018,4.147773333333333,160.09607,69.25620,173.78325,247.2821,109.6666,77.1354,-29.581606216666664,-40.05545034166667,21.538605421212143,2.5334057705650796e-71,2.5334051940536902e-71
3176,-16772.00785891,0.00000985,19.474395,20.222350,19.024978,90.040109,90.209830,90.149849,7492.301732,6.744169,23.40307,23.74171,23.93952,23.694766666666666,4.11257,4.10103,4.09039,4.10133,151.17510,66.32809,166.95751,236.5585,99.9647,74.9988,-29.588666299999996,-40.040151325000004,21.52426807878787,2.5205560367302254e-143,2.52055546314297e-143
3177,-16774.07244491,0.00000047,19.488169,20.149363,19.026696,90.110937,90.380417,89.824875,7471.078987,6.763327,22.74773,24.22790,24.33483,23.770153333333337,4.14769,4.13682,4.15791,4.147473333333334,154.86997,65.28302,169.89105,246.7831,109.9893,72.5399,-29.586034283333333,-40.04748530000001,0,1.2162269957205243e-108,1.2162267189513138e-108
3178,-16773.39282131,0.00000775,19.404149,20.246913,19.041148,90.241292,89.922095,89.948519,7480.697987,6.754630,24.08517,24.17067,22.52228,23.59270666666667,4.13208,4.12115,4.14342,4.132216666666667,152.29055,66.40480,169.77196,238.3233,101.1748,74.8187,-29.55172546666666,-40.06163405833333,21.533584848484846,4.6541530468396615e-120,4.6541519877230084e-120
3179,-16773.43777787,0.00002327,19.454249,20.190942,19.048246,89.926456,89.972235,89.929338,7482.130544,6.753337,23.73291,22.69308,24.48208,23.63602333333333,4.14796,4.19032,4.15640,4.164893333333334,150.10989,65.43950,155.87071,224.1076,103.6326,72.0434,-29.509079750000005,-40.07986983333334,21.519857921212118,2.6489735897240714e-119,2.6489729869136325e-119
318,-16773.14264325,0.00008530,19.406285,20.248557,19.030286,89.980566,89.968290,90.256729,7477.860306,6.757193,21.95436,22.40079,21.85602,22.070390000000003,4.11777,4.12117,4.13909,4.12601,155.96976,68.23382,172.21785,244.2373,106.1179,75.5191,0,-40.04723337499998,21.561987869696985,2.917656965378686e-124,2.917656301425643e-124
