taskid,energy,Gnorm,a,b,c,alpha,beta,gamma,V,Static_xx,Static_yy,Static_zz,ε0,HighFreq_xx,HighFreq_yy,HighFreq_zz,ε∞,Bulk0,Shear0,Young0,C11,C12,C44,V_La_avg,V_Ce_avg,V_O_avg,Weight,Wi
4565,-17626.30713070,0.00000056,19.330422,20.084193,18.934911,90.010161,90.037014,89.859244,7351.188709,6.915238,24.13357,24.09622,23.64176,23.957183333333333,4.37534,4.37311,4.40099,4.383146666666666,169.52086,70.96164,177.31580,260.9116,118.0357,84.1509,-29.756683625000004,-40.13274035714287,21.628866861764728,4.5676484589634346e-121,2.669295911339709e-121
4566,-17625.70223856,0.00006911,19.369016,20.106177,18.894517,90.099831,90.008809,89.882245,7358.194805,6.908654,24.61057,25.10563,23.80990,24.5087,4.33267,4.36812,4.37344,4.358076666666667,168.32786,69.72924,171.41001,259.4715,117.8368,82.7667,-29.718781125,0,0,3.147400187148757e-131,1.8393145896373515e-131
4567,-17627.79392428,0.00000014,19.346613,20.074794,18.931190,89.976750,90.135227,89.842208,7352.433008,6.914068,23.30188,23.59260,24.00541,23.633296666666666,4.36323,4.38740,4.34116,4.363930000000001,168.37946,70.91726,179.60069,265.9442,118.6168,83.3452,-29.738112725000008,-40.13555147857143,21.596774861764715,4.332369673014649e-96,2.531800938379249e-96
4568,-17629.58223321,0.00000000,19.289653,20.083579,18.978902,90.176800,89.875395,90.206578,7352.426594,6.914074,23.76212,23.62934,22.99763,23.46303,4.37112,4.37880,4.38791,4.379276666666667,170.35287,71.85044,182.21447,267.5943,117.6734,85.1548,-29.846292724999994,-40.11644538571428,0,4.775218927258771e-66,2.7905983730579096e-66
4569,-17628.74084350,0.00000046,19.314191,20.074512,18.966424,89.919667,89.965641,90.110580,7353.695496,6.912881,23.39516,24.06296,23.73012,23.729413333333337,4.35259,4.39438,4.36117,4.3693800000000005,169.93933,71.72812,179.19202,264.4495,117.3404,85.3912,0,-40.11982318571429,0,3.501613982887226e-80,2.046314196809262e-80
457,-17629.22311490,0.00003842,19.312812,20.121711,18.909281,89.808907,90.081909,89.887422,7348.212680,6.918039,24.40957,23.70347,23.92304,24.012026666666667,4.42790,4.37931,4.38648,4.397896666666667,170.35224,70.31164,175.05874,263.3631,119.0590,83.2327,0,-40.13555147857143,21.596774861764715,4.4266094311101213e-72,2.586873872128396e-72
4570,-17627.47716347,0.00000040,19.320983,20.120365,18.914320,90.003758,89.992523,90.126652,7352.833480,6.913692,24.35893,24.36180,23.94627,24.222333333333335,4.39087,4.33275,4.37548,4.366366666666667,167.49388,69.93146,168.62477,260.2707,117.9872,85.3157,-29.786484175,0,21.606848373529413,2.067179104640499e-101,1.2080423398599242e-101
4571,-17627.72438298,0.00000005,19.316704,20.062454,18.949439,90.015266,90.025473,89.865330,7343.653609,6.922334,24.38024,24.25067,24.90012,24.510343333333335,4.40020,4.41022,4.40026,4.40356,170.39223,71.34376,179.88185,267.7647,119.5865,83.3423,-29.80605195,-40.12445625000001,0,2.940919145777707e-97,1.718648779986583e-97
4572,-17629.97006854,0.00004724,19.299395,20.074584,18.951267,89.895631,90.027220,89.825233,7342.191644,6.923712,23.93299,23.85745,23.86138,23.88394,4.40956,4.39805,4.44009,4.4159,172.24795,72.11183,180.22539,266.6941,118.8621,85.2823,0,-40.0964119357143,21.610268814705893,1.5643721390543092e-59,9.142061154896882e-60
4573,-17627.92289960,0.00000017,19.318843,20.143466,18.899884,89.874323,90.065645,89.843785,7354.810792,6.911833,24.77957,23.80969,24.28162,24.290293333333334,4.38355,4.42554,4.40766,4.405583333333333,169.87039,71.27030,179.02462,263.0688,114.6232,84.7371,-29.791805,0,21.62362099117647,6.359390898960176e-94,3.7163753466827913e-94
4574,-17626.60762698,0.00004475,19.365416,20.062474,18.920475,90.046815,89.987838,90.216222,7350.893108,6.915517,23.50655,24.39762,23.58785,23.830673333333333,4.38165,4.35992,4.34805,4.363206666666667,169.25489,70.65607,172.08252,260.3317,118.8842,86.0286,-29.816889675,-40.12433061428572,21.61082275588236,5.102793506700642e-116,2.9820302429618037e-116
4575,-17630.39635029,0.00000001,19.294735,20.087255,18.944223,89.979099,90.026999,90.073649,7342.362011,6.923552,24.03816,23.75758,23.85721,23.884316666666667,4.39003,4.39762,4.37267,4.386773333333333,169.10967,71.41365,177.12050,261.3323,116.8936,85.6417,-29.784825899999998,-40.124548649999994,0,2.267557390495684e-52,1.3251417497553797e-52
4576,-17627.13887767,0.00004994,19.313461,20.096497,18.941139,89.805269,90.019818,89.835913,7351.606719,6.914845,24.18284,23.26484,24.45436,23.967346666666668,4.34214,4.31790,4.37255,4.344196666666666,171.44367,71.43034,181.74376,266.2548,115.9328,85.0084,0,-40.11644538571428,21.613873161764715,4.289698696577994e-107,2.5068643733264548e-107
4577,-17630.55546147,0.00000453,19.307709,20.086901,18.977378,89.990885,89.898737,90.153100,7359.997515,6.906962,24.35318,24.12590,23.18340,23.887493333333328,4.38394,4.40967,4.38615,4.393253333333334,167.53766,71.12514,178.94221,259.8172,114.1743,83.8088,-29.811203900000002,0,0,1.0678456126053763e-49,6.240401277107994e-50
4578,-17628.02039336,0.00000006,19.310340,20.116298,18.923129,89.800298,90.097309,90.166653,7350.651734,6.915744,23.67123,23.86968,23.81953,23.78681333333333,4.35956,4.37507,4.38308,4.37257,168.31902,70.85775,178.12088,262.1406,114.2788,83.9673,-29.757150799999994,-40.12989297857145,0,2.7620949501539684e-92,1.614145401822629e-92
4579,-17627.10511227,0.00006937,19.346041,20.100985,18.912027,90.088525,89.942333,90.123861,7354.375009,6.912242,23.63093,24.13303,23.63023,23.79806333333333,4.41315,4.38763,4.36150,4.387426666666666,171.68066,71.75784,178.50526,268.0912,119.7367,87.0300,-29.854440825000005,-40.10154779285713,0,1.1619649672649835e-107,6.790426986897042e-108
458,-17627.11827280,0.00000074,19.361353,20.074052,18.925817,89.880164,90.200491,89.962184,7355.660250,6.911035,24.17289,23.49758,24.46746,24.045976666666665,4.36380,4.36093,4.29326,4.33933,168.84291,70.33439,172.45308,259.8439,118.4414,84.1022,0,0,21.606848373529413,1.9332152294599252e-107,1.1297549612450036e-107
4580,-17629.25081665,0.00023569,19.348596,20.120230,18.890786,89.972421,89.962932,89.969515,7354.145631,6.912458,23.76056,23.83781,23.77498,23.791116666666667,4.41698,4.39810,4.40557,4.406883333333333,168.82607,72.32017,181.74996,266.9057,116.4366,86.2672,0,0,21.618165017647055,1.2925284846090318e-71,7.553429363607288e-72
4581,-17629.52729251,0.00000039,19.327305,20.080357,18.932460,90.040756,89.902965,90.086510,7347.651670,6.918567,23.98173,24.18916,24.10156,24.090816666666665,4.41562,4.41199,4.41288,4.413496666666667,168.86584,70.32502,175.05236,260.5646,117.2848,84.7384,-29.773990700000002,-40.13022194285714,21.593363985294133,5.702038554178687e-67,3.33222408329222e-67
4582,-17627.40726872,0.00001960,19.372361,20.049190,18.920665,90.157431,89.927847,90.016188,7348.755185,6.917528,24.51884,24.13920,24.38574,24.347926666666666,4.37957,4.35633,4.38534,4.3737466666666664,167.31774,71.18678,177.33421,259.6765,113.8005,85.3910,-29.820123275000004,-40.10925205714287,21.641576679411756,1.3841972602999595e-102,8.089134092961262e-103
4583,-17626.34234530,0.00000008,19.342112,20.082713,18.898855,89.927518,90.346072,89.901288,7340.959942,6.924874,24.44767,24.03734,26.40278,24.962596666666666,4.40605,4.41414,4.38799,4.402726666666667,170.56711,70.90192,177.51799,261.8151,119.5909,84.7561,0,-40.12378556428572,21.60784580294119,1.783495076519128e-120,1.0422597444654004e-120
4584,-17628.76208054,0.00000071,19.340876,20.069836,18.939546,89.937539,90.142916,89.901743,7351.692110,6.914765,24.48881,23.97545,24.44989,24.304716666666664,4.37207,4.36324,4.37238,4.36923,168.70566,71.24527,177.52526,262.0823,115.7570,83.2864,0,-40.11177357857143,21.617356602941182,7.962232180904555e-80,4.653062510517542e-80
4585,-17627.63849827,0.00000904,19.325249,20.073688,18.940363,89.912841,90.131868,89.970696,7347.487321,6.918722,23.61622,23.51214,23.39241,23.506923333333333,4.39225,4.37126,4.36738,4.376963333333333,168.04920,70.87285,177.90981,262.8623,117.0081,84.7396,0,-40.15499645714284,21.609361141176453,1.0609220073228366e-98,6.199940301535002e-99
4586,-17627.37214837,0.00005679,19.338378,20.074179,18.920135,89.978197,90.071023,89.993332,7344.829081,6.921226,24.48457,23.97825,24.55407,24.338963333333336,4.38735,4.38869,4.38585,4.387296666666667,165.67431,70.34781,166.39174,247.7656,117.2305,86.0848,-29.715337874999996,-40.15251542857143,0,3.557968286123658e-103,2.0792471846621723e-103
4587,-17628.43607394,0.00000029,19.310380,20.062203,18.949205,90.041330,90.044994,90.106522,7341.071363,6.924769,23.89188,24.55013,24.52522,24.32241,4.38605,4.41320,4.39686,4.398703333333334,170.39213,71.15657,175.60132,262.1904,116.1113,86.4955,-29.755724925,0,21.597203052941165,2.656837552392267e-85,1.5526338507460107e-85
4588,-17628.32377542,0.00006012,19.326506,20.123684,18.918816,89.945456,90.092760,89.968866,7357.901237,6.908930,23.63132,24.03548,24.49539,24.054063333333332,4.38441,4.41653,4.40947,4.4034699999999996,168.30114,71.00739,176.99919,263.5221,114.8585,85.4218,-29.697490499999997,-40.13656151428573,21.620745985294107,3.450109640087558e-87,2.0162154856482478e-87
4589,-17627.68770208,0.00000069,19.377052,20.077018,18.922067,90.131793,90.119377,89.904723,7361.271130,6.905767,24.26774,23.94038,24.30045,24.169523333333334,4.36293,4.31292,4.35836,4.344736666666667,167.17642,70.32207,182.32136,266.2790,117.2311,81.9883,-29.770275475000005,-40.12839557857141,0,7.11657590499439e-98,4.158867990084148e-98
459,-17629.16937310,0.00000058,19.315252,20.077234,18.949292,89.974639,90.081150,89.815872,7348.429325,6.917835,24.54881,23.88480,24.77476,24.40279,4.39568,4.39141,4.39575,4.394279999999999,167.39680,70.83513,177.41348,262.1150,115.5721,83.6646,-29.689815374999995,-40.10009504285713,0,5.536670784409309e-73,3.235584528896009e-73
4590,-17625.63941977,0.00000688,19.319636,20.104859,18.947079,89.788130,90.381043,90.019559,7359.183717,6.907726,23.78356,24.36711,23.55561,23.902093333333337,4.38952,4.36757,4.36465,4.373913333333333,170.93831,71.40003,177.01993,264.6095,118.4240,83.3666,-29.719696650000003,-40.15499645714284,0,2.7710396588079407e-132,1.6193726154430903e-132
4591,-17629.07841111,0.00009616,19.357970,20.078003,18.931292,90.140087,89.942002,90.006022,7357.987756,6.908849,24.09303,24.55733,23.47369,24.041349999999998,4.34027,4.37803,4.36875,4.36235,166.10016,70.15507,170.19580,251.9608,113.2196,84.1691,-29.784825899999998,-40.124548649999994,21.624579905882353,1.641173607990762e-74,9.59088257550043e-75
4592,-17625.80553208,0.00001396,19.376291,20.060878,18.929997,90.033465,90.082633,89.749942,7358.113065,6.908731,24.71327,23.56805,23.15974,23.813686666666666,4.36570,4.38632,4.37096,4.374326666666668,167.37888,71.16474,173.93460,256.1890,114.4501,82.9122,0,-40.131668835714265,21.64049350294118,1.7108294949420783e-129,9.997945807074262e-130
4593,-17626.21268959,0.00000000,19.309945,20.066770,18.961273,89.956826,89.974944,90.022505,7347.266738,6.918930,23.93751,24.55022,23.89967,24.129133333333332,4.34605,4.37862,4.37934,4.368003333333333,169.85696,70.58456,176.74648,261.3743,116.4131,82.7534,-29.760592274999993,-40.119040271428574,21.59330590882353,1.1834552808196164e-122,6.916014598597369e-123
4594,-17625.54132136,0.00000015,19.314015,20.120248,18.928429,89.868380,89.892350,89.979157,7355.607170,6.911085,24.45995,23.75857,23.12520,23.781239999999997,4.35844,4.33041,4.31795,4.3355999999999995,168.11838,70.83559,173.29615,258.1885,114.9119,84.5837,0,-40.13342224285716,21.610647761764707,6.232495672710965e-134,3.642218827931694e-134
4595,-17627.45046873,0.00002267,19.301394,20.121852,18.963680,89.882159,90.046920,89.818112,7365.054571,6.902219,24.26885,24.02457,23.87558,24.05633333333333,4.36439,4.35553,4.33930,4.353073333333334,165.48160,70.62647,178.29323,260.6462,114.9958,82.3128,0,-40.09486932142858,21.625362217647055,7.360820242418607e-102,4.3016023570372236e-102
4596,-17629.59799758,0.00007813,19.339368,20.100752,18.916614,89.984972,89.809433,90.095116,7353.514393,6.913051,24.56267,24.48490,23.71968,24.255750000000003,4.39656,4.41741,4.42466,4.412876666666667,169.05522,70.17395,174.76920,260.3046,116.7119,84.7558,-29.748800449999997,0,21.616310200000015,8.786644334246864e-66,5.134842141753609e-66
4597,-17628.78804896,0.00003124,19.354258,20.061375,18.945947,90.106836,90.143789,90.081205,7356.156814,6.910568,24.47294,24.54139,23.94387,24.3194,4.39807,4.38224,4.38034,4.3868833333333335,167.74861,71.86282,179.55121,261.5966,116.4943,82.9040,-29.760592274999993,-40.119040271428574,21.59330590882353,2.1741279186207475e-79,1.2705423405593856e-79
4598,-17628.71806450,0.00000040,19.344119,20.095941,18.900481,90.035574,90.079709,90.144177,7347.308892,6.918890,24.23704,24.15275,23.13626,23.842016666666666,4.37662,4.34146,4.38836,4.368813333333333,169.62372,71.30033,178.55600,261.7466,113.0653,84.5348,0,-40.10009504285713,21.61186443529412,1.4507678082872652e-80,8.478166859284274e-81
4599,-17626.81909463,0.00003037,19.346295,20.073299,18.928718,89.991910,89.947855,90.177948,7350.814732,6.915590,24.11635,24.27938,24.31033,24.235353333333336,4.42262,4.43060,4.39645,4.416556666666667,172.03790,72.03519,179.70947,266.7467,119.0331,86.5269,-29.784825899999998,0,21.593819605882363,1.820992507024381e-112,1.0641729321445003e-112
46,-17627.69840698,0.00007744,19.309767,20.101820,18.929128,89.890047,90.235793,89.886528,7347.467847,6.918740,24.19980,24.23330,23.97078,24.134626666666666,4.35834,4.36631,4.41470,4.379783333333333,169.08389,70.58318,179.50846,263.2621,116.8238,84.5643,-29.757682499999998,0,0,1.0767267206016594e-97,6.292301736339098e-98
460,-17624.89516637,0.00004205,19.340369,20.028982,18.983088,90.007506,90.081565,89.857923,7353.408485,6.913151,24.36529,23.33062,23.72515,23.807019999999998,4.36518,4.34114,4.31482,4.34038,168.24859,70.70430,177.07326,262.1820,116.8010,83.5051,-29.833071975000003,-40.121735135714296,21.61645411176469,8.7043412521344e-145,5.086744902540214e-145
4600,-17628.15883430,0.00000031,19.271667,20.151907,18.925365,90.077929,89.796701,89.908728,7349.808129,6.916537,24.67780,24.66158,24.24663,24.52867,4.42739,4.36195,4.42580,4.405046666666666,167.87778,70.31138,174.50062,256.5056,112.1993,85.5656,-29.760592274999993,0,21.6116282235294,5.847147306749264e-90,3.417024435906079e-90
4601,-17626.37990631,0.00000130,19.348873,20.152961,18.892096,90.038395,89.996872,89.980440,7366.727026,6.900652,24.53586,24.66848,24.49088,24.565073333333334,4.34955,4.38258,4.36534,4.365823333333333,165.77697,70.49426,176.04773,258.9904,113.8895,83.8927,0,-40.12427883571429,21.63045929117647,7.62551379117877e-120,4.456287073650428e-120
4602,-17629.00632969,0.00000025,19.330549,20.113714,18.910017,89.828692,89.940335,89.928445,7352.344849,6.914151,23.89358,23.87728,23.35048,23.707113333333336,4.38803,4.43451,4.42186,4.4148,169.53941,72.14400,175.56930,257.2722,112.6635,85.5431,-29.7630103,-40.12894286428572,21.605962208823527,1.0098106905233911e-75,5.901250001303556e-76
4603,-17627.39213044,0.00000024,19.281627,20.121189,18.959351,89.939150,89.800282,90.090641,7355.587114,6.911103,23.92277,23.60555,23.97331,23.83387666666667,4.35701,4.31355,4.35937,4.34331,170.17204,71.14259,177.80827,262.4957,116.3560,85.6144,-29.784825899999998,-40.124548649999994,21.624579905882353,7.707012694036016e-103,4.503914357170598e-103
4604,-17628.02889579,0.00000005,19.304984,20.097319,18.940277,89.839202,89.860684,89.958209,7348.366161,6.917895,23.95652,23.57972,23.02368,23.519973333333336,4.35540,4.36153,4.34394,4.353623333333334,171.22036,71.13801,175.20069,262.0894,116.8185,83.6791,-29.865320250000003,-40.10486852142856,21.619038479411753,3.837718726856012e-92,2.2427310241807273e-92
4605,-17627.76542786,0.00007235,19.310652,20.108739,18.941819,90.026464,89.811743,90.162201,7355.281951,6.911390,24.75849,24.53341,23.53197,24.274623333333334,4.41954,4.40397,4.37824,4.400583333333333,169.76415,71.16233,178.88946,263.2953,115.1942,84.9015,0,-40.15068902857141,0,1.4388208442020954e-96,8.408349791110199e-97
4606,-17628.55902340,0.00000050,19.305943,20.091035,18.955066,89.908940,90.165600,89.824885,7352.148225,6.914336,25.78295,24.81497,24.89288,25.163600000000002,4.36880,4.35064,4.35655,4.358663333333333,167.47281,70.31409,175.38115,260.4290,118.6267,83.4746,0,-40.09486932142858,21.625362217647055,3.08905060099245e-83,1.8052155749792183e-83
4607,-17626.49142092,0.00005763,19.313144,20.139086,18.912268,89.828546,90.039031,89.918427,7355.867116,6.910840,23.71362,23.20594,23.80898,23.576179999999997,4.38260,4.35628,4.38398,4.374286666666666,169.40035,70.43833,176.63373,264.3138,116.0674,82.9624,-29.689815374999995,-40.10009504285713,0,5.696814877065616e-118,3.3291714096713516e-118
4608,-17628.08561238,0.00009005,19.294607,20.127127,18.955024,89.963984,90.197565,89.792113,7360.995310,6.906026,24.36477,24.44293,24.09387,24.30052333333333,4.32336,4.35248,4.37010,4.348646666666667,168.16749,71.84635,179.16726,259.6603,114.0651,83.1406,0,-40.12427883571429,21.63045929117647,3.4424680492643694e-91,2.0117498032903072e-91
4609,-17627.50260580,0.00000000,19.295563,20.083390,18.970215,89.981579,89.875561,90.154971,7351.299148,6.915135,24.69504,23.72281,23.97644,24.131429999999998,4.34920,4.37716,4.40929,4.37855,168.00906,69.87151,177.65624,259.8644,115.5222,82.8657,-29.757150799999994,-40.113515985714265,0,5.5308316422389656e-101,3.232172182595487e-101
461,-17628.75755685,0.00000017,19.288982,20.079054,18.966156,89.863709,90.042140,89.901767,7345.643925,6.920458,24.93160,24.47256,23.92714,24.443766666666665,4.42258,4.37401,4.39952,4.398703333333334,167.91037,70.62383,173.29640,256.8499,114.6069,84.6238,-29.804271574999994,-40.123210078571404,21.61182071470587,6.68405770049018e-80,3.906107935269184e-80
4610,-17627.85746660,0.00003268,19.278223,20.128821,18.928725,89.913461,90.219726,89.979435,7345.189033,6.920887,24.66574,25.02034,24.88617,24.857416666666666,4.39415,4.42928,4.40935,4.410926666666667,166.21263,70.15367,175.88821,262.2487,115.5190,84.2514,-29.719696650000003,0,21.616478085294123,5.060454228122568e-95,2.9572875193890763e-95
4611,-17628.19052288,0.00006429,19.318371,20.087486,18.950741,89.873561,89.902472,89.979493,7353.948291,6.912644,23.70137,23.52081,24.25851,23.82689666666667,4.39401,4.38481,4.34734,4.3753866666666665,168.37294,71.52116,181.74471,265.2567,116.5614,84.9087,0,0,21.626054714705894,1.991997316925699e-89,1.164106726084632e-89
4612,-17628.36976176,0.00000155,19.348399,20.096796,18.907253,90.034835,89.987900,89.791914,7351.862113,6.914605,24.18883,24.08192,23.39182,23.887523333333334,4.33130,4.37952,4.38401,4.364943333333334,169.72230,71.65402,172.61354,255.2467,115.0367,84.3844,0,-40.13374015714286,0,2.0434753680852765e-86,1.1941900726290332e-86
4613,-17624.22724734,0.00000004,19.322395,20.106443,18.935605,89.874111,90.058302,89.976337,7356.547945,6.910201,23.41691,23.45650,23.47843,23.450613333333333,4.32700,4.32668,4.37828,4.343986666666667,168.27034,70.76918,177.07549,261.1595,116.6877,84.0875,0,-40.13338658571427,0,5.238296207179506e-156,3.0612168983301556e-156
